# Fracture 1 Parallel,Fracture 2 Parallel,Fracture 3 Parallel,Fracture 1 Non-Parallel,Fracture 2 Non-Parallel,Fracture 3 Non-Parallel
3.568129872889200982e+01,3.259560729847822103e+01,3.172309397262977271e+01,2.213961363289670459e+01,2.739607925683053935e+01,5.046430711027274185e+01
3.568161409151304753e+01,3.259550442476400178e+01,3.172288148372295424e+01,2.213827143676863685e+01,2.739413384899306436e+01,5.046759471423830945e+01
3.568191666415970786e+01,3.259540572148203808e+01,3.172267761435826472e+01,2.213698364317837175e+01,2.739226686880986250e+01,5.047074948801177641e+01
3.568220712818236962e+01,3.259531096657854476e+01,3.172248190523909273e+01,2.213574735602744781e+01,2.739047416898072740e+01,5.047377847499181769e+01
3.568248612022340183e+01,3.259521995256171323e+01,3.172229392721487784e+01,2.213455986909558604e+01,2.738875187196653727e+01,5.047668825893788380e+01
3.568275423568712768e+01,3.259513248537177788e+01,3.172211327894109445e+01,2.213341865131831199e+01,2.738709634926463821e+01,5.047948499941704625e+01
3.568301203189952275e+01,3.259504838335247712e+01,3.172193958474799302e+01,2.213232133337757901e+01,2.738550420251348783e+01,5.048217446410892251e+01
3.568326003098938060e+01,3.259496747631367697e+01,3.172177249269694954e+01,2.213126569547260303e+01,2.738397224624347004e+01,5.048476205828391983e+01
3.568349872251928190e+01,3.259488960467437835e+01,3.172161167280633975e+01,2.213024965615516138e+01,2.738249749211432871e+01,5.048725285173050992e+01
3.568372856588950981e+01,3.259481461868014662e+01,3.172145681543034357e+01,2.212927126212379392e+01,2.738107713449274172e+01,5.048965160338346436e+01
3.568394999253796129e+01,3.259474237768702665e+01,3.172130762977501917e+01,2.212832867888437249e+01,2.737970853724425879e+01,5.049196278387139358e+01
3.568416340795587161e+01,3.259467274950505811e+01,3.172116384253907029e+01,2.212742018219458373e+01,2.737838922162179500e+01,5.049419059618362127e+01
3.568436919353526804e+01,3.259460560979675847e+01,3.172102519666796283e+01,2.212654415021720311e+01,2.737711685515026261e+01,5.049633899463253783e+01
3.568456770826583835e+01,3.259454084152441311e+01,3.172089145020972722e+01,2.212569905631688627e+01,2.737588924141397939e+01,5.049841170226913789e+01
3.568475929029364835e+01,3.259447833444251330e+01,3.172076237526384546e+01,2.212488346244043669e+01,2.737470431066426002e+01,5.050041222689529974e+01
3.568494425835488926e+01,3.259441798463095807e+01,3.172063775701415267e+01,2.212409601302688955e+01,2.737356011117342902e+01,5.050234387579968143e+01
3.568512291309685480e+01,3.259435969406448663e+01,3.172051739283864791e+01,2.212333542940029929e+01,2.737245480126769337e+01,5.050420976933200734e+01
3.568529553829383616e+01,3.259430337021690605e+01,3.172040109148925424e+01,2.212260050460173133e+01,2.737138664197936322e+01,5.050601285341890190e+01
3.568546240197015607e+01,3.259424892569515464e+01,3.172028867233468929e+01,2.212189009862125388e+01,2.737035399026381199e+01,5.050775591111491281e+01
3.568562375743658777e+01,3.259419627790165208e+01,3.172017996466176726e+01,2.212120313399553950e+01,2.736935529273257828e+01,5.050944157327187156e+01
3.568577984424782557e+01,3.259414534872254876e+01,3.172007480702961857e+01,2.212053859173922632e+01,2.736838907985733726e+01,5.051107232840345063e+01
3.568593088908853161e+01,3.259409606423882622e+01,3.171997304667264928e+01,2.211989550758106304e+01,2.736745396060616287e+01,5.051265053181277409e+01
3.568607710659350829e+01,3.259404835445931781e+01,3.171987453894716680e+01,2.211927296847985502e+01,2.736654861747490131e+01,5.051417841404525433e+01
3.568621870010739627e+01,3.259400215307300641e+01,3.171977914681959376e+01,2.211867010939584333e+01,2.736567180188045256e+01,5.051565808872370411e+01
3.568635586238928425e+01,3.259395739721976071e+01,3.171968674039095148e+01,2.211808611029706384e+01,2.736482232988749885e+01,5.051709155981545507e+01
3.568648877626668536e+01,3.259391402727665366e+01,3.171959719645665743e+01,2.211752019338102926e+01,2.736399907823975397e+01,5.051848072837920967e+01
3.568661761524252540e+01,3.259387198666085084e+01,3.171951039809661665e+01,2.211697162049388510e+01,2.736320098067277939e+01,5.051982739883334972e+01
3.568674254405989643e+01,3.259383122164511093e+01,3.171942623429499619e+01,2.211643969073224625e+01,2.736242702448468123e+01,5.052113328478309029e+01
3.568686371922675704e+01,3.259379168118696413e+01,3.171934459958628594e+01,2.211592373821171620e+01,2.736167624734487447e+01,5.052240001444340578e+01
3.568698128950462944e+01,3.259375331676952925e+01,3.171926539372585552e+01,2.211542312999019799e+01,2.736094773432212079e+01,5.052362913568767766e+01
