# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
8.186696463951571801e+00,1.442392745601423698e+01,3.126308414221821153e+01,5.431298840176754794e+01,1.728774269679287272e+02
8.286189069305631705e+00,1.451894754585886282e+01,3.185262828066158747e+01,5.362842417347955148e+01,1.746725925903122629e+02
8.385669161576629449e+00,1.460860414806738916e+01,3.242892591689941639e+01,5.296246993503319800e+01,1.764350450830487205e+02
8.485136593208121525e+00,1.469315024452218488e+01,3.299248516658445851e+01,5.231436458889334773e+01,1.781658182225204996e+02
8.584591216757525345e+00,1.477282504869636170e+01,3.354378738094474244e+01,5.168338757035891007e+01,1.798659007122971332e+02
8.684032884897414206e+00,1.484785487764099798e+01,3.408328888594927264e+01,5.106885623640974359e+01,1.815362385566147907e+02
8.783461450416796268e+00,1.491845396117603073e+01,3.461142258970097174e+01,5.047012344912299397e+01,1.831777372961933281e+02
8.882876766222377540e+00,1.498482519329234819e+01,3.512859946930290533e+01,4.988657533740475003e+01,1.847912641143070118e+02
8.982278685339849744e+00,1.504716083034289476e+01,3.563520994739073444e+01,4.931762922226637613e+01,1.863776498206585472e+02
9.081667060915158629e+00,1.510564314020805909e+01,3.613162516757522269e+01,4.876273169221671822e+01,1.879376907203347571e+02
9.181041746215761634e+00,1.516044500626462010e+01,3.661819817718494363e+01,4.822135681655043982e+01,1.894721503746455937e+02
9.280402594631913971e+00,1.521173048966151242e+01,3.709526502493141464e+01,4.769300448540707293e+01,1.909817612603961265e+02
9.379749459677913848e+00,1.525965535311250854e+01,3.756314578042604779e+01,4.717719886646143834e+01,1.924672263337064066e+02
9.479082194993370791e+00,1.530436754914449082e+01,3.802214548185609289e+01,4.667348696899941274e+01,1.939292205042067678e+02
9.578400654344461529e+00,1.534600767549646427e+01,3.847255501756094986e+01,4.618143730694259119e+01,1.953683920250662425e+02
9.677704691625187650e+00,1.538470940014080846e+01,3.891465194674518102e+01,4.570063865311399809e+01,1.967853638039962902e+02
9.776994160858622607e+00,1.542059985819483536e+01,3.934870126410132229e+01,4.523069887770385122e+01,1.981807346400718757e+02
9.876268916198162273e+00,1.545380002280448650e+01,3.977495611270374809e+01,4.477124386449175830e+01,1.995550803909138722e+02
9.975528811928775497e+00,1.548442505191448859e+01,4.019365844915490982e+01,4.432191649893060514e+01,2.009089550745005113e+02
1.007477370246824044e+01,1.551258461268250066e+01,4.060503966462828629e+01,4.388237572268921838e+01,2.022428919095856372e+02
