# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
1.195738302500772221e+01,1.597069483055021699e+01,4.721443816515270697e+01,3.681486700429707071e+01,3.130412198561756441e+02
1.205629745487150828e+01,1.596275068374661288e+01,4.751425390938162963e+01,3.652299540687176460e+01,3.143512267091496710e+02
1.215519385516697248e+01,1.595387938438515008e+01,4.780999931477656872e+01,3.623612130083828475e+01,3.156464358907395535e+02
1.225407208354212685e+01,1.594411800483441155e+01,4.810176918158433779e+01,3.595411281358124000e+01,3.169271336254556104e+02
1.235293199780553763e+01,1.593350213692030692e+01,4.838965514825103043e+01,3.567684271482865199e+01,3.181935981711493469e+02
1.245177345592747642e+01,1.592206595862519158e+01,4.867374582662311866e+01,3.540418821475169153e+01,3.194461001043807755e+02
1.255059631604109782e+01,1.590984229737117417e+01,4.895412693020753636e+01,3.513603077242129302e+01,3.206849025936292037e+02
1.264940043644359058e+01,1.589686269008358188e+01,4.923088139590199575e+01,3.487225591401442415e+01,3.219102616609442293e+02
1.274818567559733395e+01,1.588315744021953968e+01,4.950408949957979132e+01,3.461275306020066722e+01,3.231224264325864510e+02
1.284695189213105238e+01,1.586875567193317416e+01,4.977382896588619587e+01,3.435741536218064596e+01,3.243216393791678342e+02
1.294569894484095762e+01,1.585368538153988993e+01,5.004017507258207331e+01,3.410613954587803676e+01,3.255081365457982088e+02
1.304442669269190347e+01,1.583797348643035718e+01,5.030320074974717670e+01,3.385882576382247322e+01,3.266821477727106640e+02
1.314313499481850833e+01,1.582164587157704538e+01,5.056297667413696217e+01,3.361537745428599067e+01,3.278438969067885864e+02
1.324182371052632057e+01,1.580472743376591893e+01,5.081957135896553979e+01,3.337570120726853418e+01,3.289936020044494285e+02
1.334049269929292691e+01,1.578724212367885471e+01,5.107305123937238989e+01,3.313970663694875896e+01,3.301314755262632161e+02
1.343914182076909114e+01,1.576921298594406728e+01,5.132348075381250396e+01,3.290730626024343763e+01,3.312577245237018246e+02
1.353777093477988558e+01,1.575066219726474692e+01,5.157092242159606599e+01,3.267841538113918887e+01,3.323725508183774195e+02
1.363637990132580491e+01,1.573161110272990015e+01,5.181543691678730568e+01,3.245295198048279417e+01,3.334761511741149889e+02
1.373496858058389058e+01,1.571208025040479761e+01,5.205708313866283277e+01,3.223083661093237851e+01,3.345687174621819509e+02
1.383353683290884284e+01,1.569208942429217934e+01,5.229591827891356814e+01,3.201199229679426139e+01,3.356504368199929331e+02
1.393208451883413623e+01,1.567165767575145274e+01,5.253199788576596063e+01,3.179634443848258130e+01,3.367214918035869005e+02
1.403061149907311567e+01,1.565080335345639462e+01,5.276537592518565134e+01,3.158382072135794516e+01,3.377820605341372016e+02
1.412911763452011371e+01,1.562954413196750458e+01,5.299610483931886051e+01,3.137435102871362602e+01,3.388323168388039903e+02
1.422760278625154307e+01,1.560789703899196290e+01,5.322423560231579387e+01,3.116786735869224145e+01,3.398724303861251883e+02
1.432606681552699257e+01,1.558587848139814902e+01,5.344981777367188158e+01,3.096430374492996762e+01,3.409025668162409488e+02
1.442450958379031789e+01,1.556350427004889703e+01,5.367289954921707817e+01,3.076359618073400881e+01,3.419228878661511430e+02
1.452293095267072864e+01,1.554078964351423053e+01,5.389352780987128000e+01,3.056568254661448591e+01,3.429335514902236355e+02
1.462133078398387909e+01,1.551774929071972053e+01,5.411174816828234668e+01,3.037050254099792213e+01,3.439347119761746399e+02
1.471970893973294281e+01,1.549439737258456162e+01,5.432760501345212134e+01,3.017799761396330993e+01,3.449265200567174929e+02
1.481806528210968033e+01,1.547074754270007269e+01,5.454114155345229875e+01,2.998811090384763034e+01,3.459091230170482731e+02
1.491639967349553331e+01,1.544681296709588203e+01,5.475239985632563133e+01,2.980078717657848486e+01,3.468826647983701150e+02
1.501471197646266909e+01,1.542260634314018475e+01,5.496142088926174551e+01,2.961597276759806618e+01,3.478472860976164611e+02
1.511300205377504824e+01,1.539813991761493028e+01,5.516824455613296152e+01,2.943361552625209754e+01,3.488031244635342887e+02
1.521126976838949929e+01,1.537342550400822283e+01,5.537290973346994605e+01,2.925366476252182935e+01,3.497503143892860180e+02
1.530951498345676676e+01,1.534847449906072647e+01,5.557545430495367356e+01,2.907607119598559819e+01,3.506889874017043667e+02
1.540773756232255565e+01,1.532329789860271063e+01,5.577591519449377699e+01,2.890078690690350882e+01,3.516192721473678944e+02
1.550593736852857951e+01,1.529790631271583301e+01,5.597432839796226745e+01,2.872776528932189422e+01,3.525412944755944977e+02
1.560411426581361738e+01,1.527230998025198616e+01,5.617072901364598181e+01,2.855696100610203203e+01,3.534551775185121869e+02
1.570226811811453338e+01,1.524651878273962069e+01,5.636515127147843884e+01,2.838832994578193336e+01,3.543610417683050287e+02
1.580039878956733723e+01,1.522054225770673952e+01,5.655762856110770542e+01,2.822182918118554085e+01,3.552590051517711345e+02
1.589850614450817368e+01,1.519438961144787470e+01,5.674819345885574506e+01,2.805741692969637668e+01,3.561491831022738666e+02
1.599659004747440605e+01,1.516806973126129598e+01,5.693687775361886594e+01,2.789505251511983985e+01,3.570316886292321783e+02
1.609465036320558085e+01,1.514159119718065405e+01,5.712371247176004374e+01,2.773469633105930043e+01,3.579066323852026699e+02
1.619268695664449353e+01,1.511496229322497697e+01,5.730872790103689596e+01,2.757630980573811996e+01,3.587741227306901806e+02
1.629069969293815845e+01,1.508819101818862407e+01,5.749195361361074674e+01,2.741985536820062563e+01,3.596342657967639411e+02
1.638868843743886927e+01,1.506128509599322918e+01,5.767341848817700622e+01,2.726529641582975927e+01,3.604871655455482369e+02
1.648665305570514406e+01,1.503425198562004184e+01,5.785315073125752150e+01,2.711259728312244022e+01,3.613329238287035992e+02
1.658459341350278393e+01,1.500709889064308378e+01,5.803117789769059698e+01,2.696172321166630681e+01,3.621716404439511621e+02
1.668250937680583235e+01,1.497983276838072975e+01,5.820752691035531257e+01,2.681264032126397012e+01,3.630034131897401721e+02
1.678040081179757337e+01,1.495246033868211555e+01,5.838222407916335044e+01,2.666531558215453757e+01,3.638283379180999191e+02
1.687826758487154066e+01,1.492498809236565371e+01,5.855529511935016984e+01,2.651971678828417467e+01,3.646465085857785198e+02
1.697610956263247317e+01,1.489742229932437567e+01,5.872676516909594824e+01,2.637581253157967964e+01,3.654580173037211921e+02
